id,name,phone,project,income,commitments,dsrRatio,tier,maxLoanAmount
"LEAD-14175","Chong Osman #4175","+60190004176","Bangsar South Suites",4975,3325,76.8,"Tier 4: High Risk DSR",0
"LEAD-14178","Hafiz Aini #4178","+60140004179","Shah Alam Vista",5086,3382,76.4,"Tier 4: High Risk DSR",0
"LEAD-14181","Ahmad Razif #4181","+60170004182","Bangsar South Suites",5197,3439,76.1,"Tier 4: High Risk DSR",0
"LEAD-14184","Tan Lee #4184","+60120004185","Shah Alam Vista",5308,3496,75.7,"Tier 4: High Risk DSR",0
"LEAD-14187","Farhan Zulkifli #4187","+60150004188","Bangsar South Suites",5419,3553,75.4,"Tier 4: High Risk DSR",0
"LEAD-14190","Jason Rosli #4190","+60180004191","Shah Alam Vista",5530,3610,75,"Tier 4: High Risk DSR",0
"LEAD-14193","Amir Kumar #4193","+60130004194","Bangsar South Suites",5641,3667,74.7,"Tier 3: Joint Loan Needed",0
"LEAD-14196","Devi Faizal #4196","+60160004197","Shah Alam Vista",5752,3724,74.4,"Tier 3: Joint Loan Needed",0
"LEAD-14199","Grace Hassan #4199","+60190004200","Bangsar South Suites",5863,3781,74.1,"Tier 3: Joint Loan Needed",0
"LEAD-14202","Nurul Subramaniam #4202","+60140004203","Shah Alam Vista",5974,3838,73.8,"Tier 3: Joint Loan Needed",0
"LEAD-14205","Santhi Goh #4205","+60170004206","Bangsar South Suites",6085,3895,73.6,"Tier 3: Joint Loan Needed",0
"LEAD-14208","Sarah Hariz #4208","+60120004209","Shah Alam Vista",6196,3952,73.3,"Tier 3: Joint Loan Needed",0
"LEAD-14211","Siti Wei Lun #4211","+60150004212","Bangsar South Suites",6307,4009,73.1,"Tier 3: Joint Loan Needed",0
"LEAD-14214","Syed Ibrahim #4214","+60180004215","Shah Alam Vista",6418,4066,72.8,"Tier 3: Joint Loan Needed",0
"LEAD-14217","Azman Chen #4217","+60130004218","Bangsar South Suites",6529,4123,72.6,"Tier 3: Joint Loan Needed",0
"LEAD-14220","Muhammad Nordin #4220","+60160004221","Shah Alam Vista",6640,4180,72.4,"Tier 3: Joint Loan Needed",0
"LEAD-14223","Wong Osman #4223","+60190004224","Bangsar South Suites",6751,4237,72.1,"Tier 3: Joint Loan Needed",0
"LEAD-14226","Mohd Aini #4226","+60140004227","Shah Alam Vista",6862,4294,71.9,"Tier 3: Joint Loan Needed",0
"LEAD-14229","Kevin Razif #4229","+60170004230","Bangsar South Suites",6973,4351,71.7,"Tier 3: Joint Loan Needed",0
"LEAD-14232","Razif Lee #4232","+60120004233","Shah Alam Vista",7084,4408,71.5,"Tier 3: Joint Loan Needed",0
"LEAD-14235","Chong Zulkifli #4235","+60150004236","Bangsar South Suites",7195,4465,71.3,"Tier 3: Joint Loan Needed",0
"LEAD-14238","Hafiz Rosli #4238","+60180004239","Shah Alam Vista",7306,1022,16.1,"Tier 1: Pre-Approved LPPSA/Bank",558346
"LEAD-14241","Ahmad Kumar #4241","+60130004242","Bangsar South Suites",7417,1079,16.7,"Tier 1: Pre-Approved LPPSA/Bank",558535
"LEAD-14244","Tan Faizal #4244","+60160004245","Shah Alam Vista",7528,1136,17.3,"Tier 1: Pre-Approved LPPSA/Bank",558723
"LEAD-14247","Farhan Hassan #4247","+60190004248","Bangsar South Suites",7639,1193,18,"Tier 1: Pre-Approved LPPSA/Bank",558912
"LEAD-14250","Jason Subramaniam #4250","+60140004251","Shah Alam Vista",7750,1250,18.5,"Tier 1: Pre-Approved LPPSA/Bank",559100
"LEAD-14253","Amir Goh #4253","+60170004254","Bangsar South Suites",7861,1307,19.1,"Tier 1: Pre-Approved LPPSA/Bank",559288
"LEAD-14256","Devi Hariz #4256","+60120004257","Shah Alam Vista",7972,1364,19.7,"Tier 1: Pre-Approved LPPSA/Bank",559477
"LEAD-14259","Grace Wei Lun #4259","+60150004260","Bangsar South Suites",8083,1421,20.2,"Tier 1: Pre-Approved LPPSA/Bank",559665
"LEAD-14262","Nurul Ibrahim #4262","+60180004263","Shah Alam Vista",8194,1478,20.7,"Tier 1: Pre-Approved LPPSA/Bank",559854
"LEAD-14265","Santhi Chen #4265","+60130004266","Bangsar South Suites",8305,1535,21.2,"Tier 1: Pre-Approved LPPSA/Bank",560042
"LEAD-14268","Sarah Nordin #4268","+60160004269","Shah Alam Vista",8416,1592,21.7,"Tier 1: Pre-Approved LPPSA/Bank",560230
"LEAD-14271","Siti Osman #4271","+60190004272","Bangsar South Suites",8527,1649,22.2,"Tier 1: Pre-Approved LPPSA/Bank",560419
"LEAD-14274","Syed Aini #4274","+60140004275","Shah Alam Vista",8638,1706,22.7,"Tier 1: Pre-Approved LPPSA/Bank",560607
"LEAD-14277","Azman Razif #4277","+60170004278","Bangsar South Suites",8749,1763,23.2,"Tier 1: Pre-Approved LPPSA/Bank",560796
"LEAD-14280","Muhammad Lee #4280","+60120004281","Shah Alam Vista",8860,1820,23.6,"Tier 1: Pre-Approved LPPSA/Bank",560984
"LEAD-14283","Wong Zulkifli #4283","+60150004284","Bangsar South Suites",8971,1877,24,"Tier 1: Pre-Approved LPPSA/Bank",561172
"LEAD-14286","Mohd Rosli #4286","+60180004287","Shah Alam Vista",9082,1934,24.5,"Tier 1: Pre-Approved LPPSA/Bank",561361
"LEAD-14289","Kevin Kumar #4289","+60130004290","Bangsar South Suites",9193,1991,24.9,"Tier 1: Pre-Approved LPPSA/Bank",561549
"LEAD-14292","Razif Faizal #4292","+60160004293","Shah Alam Vista",9304,2048,25.3,"Tier 1: Pre-Approved LPPSA/Bank",561738
"LEAD-14295","Chong Hassan #4295","+60190004296","Bangsar South Suites",9415,2105,25.7,"Tier 1: Pre-Approved LPPSA/Bank",561926
"LEAD-14298","Hafiz Subramaniam #4298","+60140004299","Shah Alam Vista",9526,2162,26.1,"Tier 1: Pre-Approved LPPSA/Bank",562114
"LEAD-14301","Ahmad Goh #4301","+60170004302","Bangsar South Suites",9637,2219,26.5,"Tier 1: Pre-Approved LPPSA/Bank",562303
"LEAD-14304","Tan Hariz #4304","+60120004305","Shah Alam Vista",9748,2276,26.8,"Tier 1: Pre-Approved LPPSA/Bank",562491
"LEAD-14307","Farhan Wei Lun #4307","+60150004308","Bangsar South Suites",9859,2333,27.2,"Tier 1: Pre-Approved LPPSA/Bank",562680
"LEAD-14310","Jason Ibrahim #4310","+60180004311","Shah Alam Vista",9970,2390,27.6,"Tier 1: Pre-Approved LPPSA/Bank",562868
"LEAD-14313","Amir Chen #4313","+60130004314","Bangsar South Suites",10081,2447,27.9,"Tier 1: Pre-Approved LPPSA/Bank",563056
"LEAD-14316","Devi Nordin #4316","+60160004317","Shah Alam Vista",10192,2504,28.2,"Tier 1: Pre-Approved LPPSA/Bank",563245
"LEAD-14319","Grace Osman #4319","+60190004320","Bangsar South Suites",10303,2561,28.6,"Tier 1: Pre-Approved LPPSA/Bank",563433
"LEAD-14322","Nurul Aini #4322","+60140004323","Shah Alam Vista",10414,2618,28.9,"Tier 1: Pre-Approved LPPSA/Bank",563622
"LEAD-14325","Santhi Razif #4325","+60170004326","Bangsar South Suites",10525,2675,29.2,"Tier 1: Pre-Approved LPPSA/Bank",563810
"LEAD-14328","Sarah Lee #4328","+60120004329","Shah Alam Vista",10636,2732,29.5,"Tier 1: Pre-Approved LPPSA/Bank",563998
"LEAD-14331","Siti Zulkifli #4331","+60150004332","Bangsar South Suites",10747,2789,29.8,"Tier 1: Pre-Approved LPPSA/Bank",564187
"LEAD-14334","Syed Rosli #4334","+60180004335","Shah Alam Vista",10858,2846,30.1,"Tier 1: Pre-Approved LPPSA/Bank",564375
"LEAD-14337","Azman Kumar #4337","+60130004338","Bangsar South Suites",10969,2903,30.4,"Tier 1: Pre-Approved LPPSA/Bank",564564
"LEAD-14340","Muhammad Faizal #4340","+60160004341","Shah Alam Vista",11080,2960,30.7,"Tier 1: Pre-Approved LPPSA/Bank",564752
"LEAD-14343","Wong Hassan #4343","+60190004344","Bangsar South Suites",11191,3017,31,"Tier 1: Pre-Approved LPPSA/Bank",564940
"LEAD-14346","Mohd Subramaniam #4346","+60140004347","Shah Alam Vista",11302,3074,31.3,"Tier 1: Pre-Approved LPPSA/Bank",565129
"LEAD-14349","Kevin Goh #4349","+60170004350","Bangsar South Suites",11413,3131,31.5,"Tier 1: Pre-Approved LPPSA/Bank",565317
"LEAD-14352","Razif Hariz #4352","+60120004353","Shah Alam Vista",11524,3188,31.8,"Tier 1: Pre-Approved LPPSA/Bank",565506
"LEAD-14355","Chong Wei Lun #4355","+60150004356","Bangsar South Suites",11635,3245,32.1,"Tier 1: Pre-Approved LPPSA/Bank",565694
"LEAD-14358","Hafiz Ibrahim #4358","+60180004359","Shah Alam Vista",11746,3302,32.3,"Tier 1: Pre-Approved LPPSA/Bank",565882
"LEAD-14361","Ahmad Chen #4361","+60130004362","Bangsar South Suites",11857,3359,32.6,"Tier 1: Pre-Approved LPPSA/Bank",566071
"LEAD-14364","Tan Nordin #4364","+60160004365","Shah Alam Vista",11968,3416,32.8,"Tier 1: Pre-Approved LPPSA/Bank",566259
"LEAD-14367","Farhan Osman #4367","+60190004368","Bangsar South Suites",3579,3473,111.5,"Tier 4: High Risk DSR",0
"LEAD-14370","Jason Aini #4370","+60140004371","Shah Alam Vista",3690,3530,110,"Tier 4: High Risk DSR",0
"LEAD-14373","Amir Razif #4373","+60170004374","Bangsar South Suites",3801,3587,108.5,"Tier 4: High Risk DSR",0
"LEAD-14376","Devi Lee #4376","+60120004377","Shah Alam Vista",3912,3644,107.1,"Tier 4: High Risk DSR",0
"LEAD-14379","Grace Zulkifli #4379","+60150004380","Bangsar South Suites",4023,3701,105.7,"Tier 4: High Risk DSR",0
"LEAD-14382","Nurul Rosli #4382","+60180004383","Shah Alam Vista",4134,3758,104.5,"Tier 4: High Risk DSR",0
"LEAD-14385","Santhi Kumar #4385","+60130004386","Bangsar South Suites",4245,3815,103.3,"Tier 4: High Risk DSR",0
"LEAD-14388","Sarah Faizal #4388","+60160004389","Shah Alam Vista",4356,3872,102.2,"Tier 4: High Risk DSR",0
"LEAD-14391","Siti Hassan #4391","+60190004392","Bangsar South Suites",4467,3929,101.1,"Tier 4: High Risk DSR",0
"LEAD-14394","Syed Subramaniam #4394","+60140004395","Shah Alam Vista",4578,3986,100.1,"Tier 4: High Risk DSR",0
"LEAD-14397","Azman Goh #4397","+60170004398","Bangsar South Suites",4689,4043,99.1,"Tier 4: High Risk DSR",0
"LEAD-14400","Muhammad Hariz #4400","+60120004401","Shah Alam Vista",4800,4100,98.2,"Tier 4: High Risk DSR",0
"LEAD-14403","Wong Wei Lun #4403","+60150004404","Bangsar South Suites",4911,4157,97.3,"Tier 4: High Risk DSR",0
"LEAD-14406","Mohd Ibrahim #4406","+60180004407","Shah Alam Vista",5022,4214,96.4,"Tier 4: High Risk DSR",0
"LEAD-14409","Kevin Chen #4409","+60130004410","Bangsar South Suites",5133,4271,95.6,"Tier 4: High Risk DSR",0
"LEAD-14412","Razif Nordin #4412","+60160004413","Shah Alam Vista",5244,4328,94.9,"Tier 4: High Risk DSR",0
"LEAD-14415","Chong Osman #4415","+60190004416","Bangsar South Suites",5355,4385,94.1,"Tier 4: High Risk DSR",0
"LEAD-14418","Hafiz Aini #4418","+60140004419","Shah Alam Vista",5466,4442,93.4,"Tier 4: High Risk DSR",0
"LEAD-14421","Ahmad Razif #4421","+60170004422","Bangsar South Suites",5577,4499,92.7,"Tier 4: High Risk DSR",0
"LEAD-14424","Tan Lee #4424","+60120004425","Shah Alam Vista",5688,1056,21.3,"Tier 2: Qualified Bank Loan",382627
"LEAD-14427","Farhan Zulkifli #4427","+60150004428","Bangsar South Suites",5799,1113,22.1,"Tier 2: Qualified Bank Loan",382816
"LEAD-14430","Jason Rosli #4430","+60180004431","Shah Alam Vista",5910,1170,22.8,"Tier 2: Qualified Bank Loan",383004
"LEAD-14433","Amir Kumar #4433","+60130004434","Bangsar South Suites",6021,1227,23.4,"Tier 2: Qualified Bank Loan",383192
"LEAD-14436","Devi Faizal #4436","+60160004437","Shah Alam Vista",6132,1284,24.1,"Tier 2: Qualified Bank Loan",383381
"LEAD-14439","Grace Hassan #4439","+60190004440","Bangsar South Suites",6243,1341,24.7,"Tier 2: Qualified Bank Loan",383569
"LEAD-14442","Nurul Subramaniam #4442","+60140004443","Shah Alam Vista",6354,1398,25.3,"Tier 2: Qualified Bank Loan",383758
"LEAD-14445","Santhi Goh #4445","+60170004446","Bangsar South Suites",6465,1455,25.9,"Tier 2: Qualified Bank Loan",383946
"LEAD-14448","Sarah Hariz #4448","+60120004449","Shah Alam Vista",6576,1512,26.4,"Tier 1: Pre-Approved LPPSA/Bank",384134
"LEAD-14451","Siti Wei Lun #4451","+60150004452","Bangsar South Suites",6687,1569,27,"Tier 1: Pre-Approved LPPSA/Bank",384323
"LEAD-14454","Syed Ibrahim #4454","+60180004455","Shah Alam Vista",6798,1626,27.5,"Tier 1: Pre-Approved LPPSA/Bank",384511
"LEAD-14457","Azman Chen #4457","+60130004458","Bangsar South Suites",6909,1683,28,"Tier 1: Pre-Approved LPPSA/Bank",384700
"LEAD-14460","Muhammad Nordin #4460","+60160004461","Shah Alam Vista",7020,1740,28.5,"Tier 1: Pre-Approved LPPSA/Bank",384888
"LEAD-14463","Wong Osman #4463","+60190004464","Bangsar South Suites",7131,1797,29,"Tier 1: Pre-Approved LPPSA/Bank",385076
"LEAD-14466","Mohd Aini #4466","+60140004467","Shah Alam Vista",7242,1854,29.4,"Tier 1: Pre-Approved LPPSA/Bank",385265
"LEAD-14469","Kevin Razif #4469","+60170004470","Bangsar South Suites",7353,1911,29.9,"Tier 1: Pre-Approved LPPSA/Bank",385453
"LEAD-14472","Razif Lee #4472","+60120004473","Shah Alam Vista",7464,1968,30.3,"Tier 1: Pre-Approved LPPSA/Bank",385642
"LEAD-14475","Chong Zulkifli #4475","+60150004476","Bangsar South Suites",7575,2025,30.7,"Tier 1: Pre-Approved LPPSA/Bank",385830
"LEAD-14478","Hafiz Rosli #4478","+60180004479","Shah Alam Vista",7686,2082,31.1,"Tier 1: Pre-Approved LPPSA/Bank",386018
"LEAD-14481","Ahmad Kumar #4481","+60130004482","Bangsar South Suites",7797,2139,31.5,"Tier 1: Pre-Approved LPPSA/Bank",386207
"LEAD-14484","Tan Faizal #4484","+60160004485","Shah Alam Vista",7908,2196,31.9,"Tier 1: Pre-Approved LPPSA/Bank",386395
"LEAD-14487","Farhan Hassan #4487","+60190004488","Bangsar South Suites",8019,2253,32.3,"Tier 1: Pre-Approved LPPSA/Bank",386584
"LEAD-14490","Jason Subramaniam #4490","+60140004491","Shah Alam Vista",8130,2310,32.7,"Tier 1: Pre-Approved LPPSA/Bank",386772
"LEAD-14493","Amir Goh #4493","+60170004494","Bangsar South Suites",8241,2367,33,"Tier 1: Pre-Approved LPPSA/Bank",386960
"LEAD-14496","Devi Hariz #4496","+60120004497","Shah Alam Vista",8352,2424,33.4,"Tier 1: Pre-Approved LPPSA/Bank",387149
"LEAD-14499","Grace Wei Lun #4499","+60150004500","Bangsar South Suites",8463,2481,33.7,"Tier 1: Pre-Approved LPPSA/Bank",387337
"LEAD-14502","Nurul Ibrahim #4502","+60180004503","Shah Alam Vista",8574,2538,34,"Tier 1: Pre-Approved LPPSA/Bank",387526
"LEAD-14505","Santhi Chen #4505","+60130004506","Bangsar South Suites",8685,2595,34.3,"Tier 1: Pre-Approved LPPSA/Bank",387714
"LEAD-14508","Sarah Nordin #4508","+60160004509","Shah Alam Vista",8796,2652,34.7,"Tier 1: Pre-Approved LPPSA/Bank",387902
"LEAD-14511","Siti Osman #4511","+60190004512","Bangsar South Suites",8907,2709,35,"Tier 1: Pre-Approved LPPSA/Bank",388091
"LEAD-14514","Syed Aini #4514","+60140004515","Shah Alam Vista",9018,2766,35.3,"Tier 1: Pre-Approved LPPSA/Bank",388279
"LEAD-14517","Azman Razif #4517","+60170004518","Bangsar South Suites",9129,2823,35.5,"Tier 1: Pre-Approved LPPSA/Bank",388468
"LEAD-14520","Muhammad Lee #4520","+60120004521","Shah Alam Vista",9240,2880,35.8,"Tier 1: Pre-Approved LPPSA/Bank",388656
"LEAD-14523","Wong Zulkifli #4523","+60150004524","Bangsar South Suites",9351,2937,36.1,"Tier 1: Pre-Approved LPPSA/Bank",388844
"LEAD-14526","Mohd Rosli #4526","+60180004527","Shah Alam Vista",9462,2994,36.4,"Tier 1: Pre-Approved LPPSA/Bank",389033
"LEAD-14529","Kevin Kumar #4529","+60130004530","Bangsar South Suites",9573,3051,36.6,"Tier 1: Pre-Approved LPPSA/Bank",389221
"LEAD-14532","Razif Faizal #4532","+60160004533","Shah Alam Vista",9684,3108,36.9,"Tier 1: Pre-Approved LPPSA/Bank",389410
"LEAD-14535","Chong Hassan #4535","+60190004536","Bangsar South Suites",9795,3165,37.1,"Tier 1: Pre-Approved LPPSA/Bank",389598
"LEAD-14538","Hafiz Subramaniam #4538","+60140004539","Shah Alam Vista",9906,3222,37.4,"Tier 1: Pre-Approved LPPSA/Bank",389786
"LEAD-14541","Ahmad Goh #4541","+60170004542","Bangsar South Suites",10017,3279,37.6,"Tier 1: Pre-Approved LPPSA/Bank",389975
"LEAD-14544","Tan Hariz #4544","+60120004545","Shah Alam Vista",10128,3336,37.9,"Tier 1: Pre-Approved LPPSA/Bank",390163
"LEAD-14547","Farhan Wei Lun #4547","+60150004548","Bangsar South Suites",10239,3393,38.1,"Tier 1: Pre-Approved LPPSA/Bank",390352
"LEAD-14550","Jason Ibrahim #4550","+60180004551","Shah Alam Vista",10350,3450,38.3,"Tier 1: Pre-Approved LPPSA/Bank",390540
"LEAD-14553","Amir Chen #4553","+60130004554","Bangsar South Suites",10461,3507,38.5,"Tier 1: Pre-Approved LPPSA/Bank",390728
"LEAD-14556","Devi Nordin #4556","+60160004557","Shah Alam Vista",10572,3564,38.7,"Tier 1: Pre-Approved LPPSA/Bank",390917
"LEAD-14559","Grace Osman #4559","+60190004560","Bangsar South Suites",10683,3621,39,"Tier 1: Pre-Approved LPPSA/Bank",391105
"LEAD-14562","Nurul Aini #4562","+60140004563","Shah Alam Vista",10794,3678,39.2,"Tier 1: Pre-Approved LPPSA/Bank",391294
"LEAD-14565","Santhi Razif #4565","+60170004566","Bangsar South Suites",10905,3735,39.4,"Tier 1: Pre-Approved LPPSA/Bank",391482
"LEAD-14568","Sarah Lee #4568","+60120004569","Shah Alam Vista",11016,3792,39.6,"Tier 1: Pre-Approved LPPSA/Bank",391670
"LEAD-14571","Siti Zulkifli #4571","+60150004572","Bangsar South Suites",11127,3849,39.8,"Tier 1: Pre-Approved LPPSA/Bank",391859
"LEAD-14574","Syed Rosli #4574","+60180004575","Shah Alam Vista",11238,3906,40,"Tier 1: Pre-Approved LPPSA/Bank",392047
"LEAD-14577","Azman Kumar #4577","+60130004578","Bangsar South Suites",11349,3963,40.1,"Tier 1: Pre-Approved LPPSA/Bank",392236
"LEAD-14580","Muhammad Faizal #4580","+60160004581","Shah Alam Vista",11460,4020,40.3,"Tier 1: Pre-Approved LPPSA/Bank",392424
"LEAD-14583","Wong Hassan #4583","+60190004584","Bangsar South Suites",11571,4077,40.5,"Tier 1: Pre-Approved LPPSA/Bank",392612
"LEAD-14586","Mohd Subramaniam #4586","+60140004587","Shah Alam Vista",11682,4134,40.7,"Tier 1: Pre-Approved LPPSA/Bank",392801
"LEAD-14589","Kevin Goh #4589","+60170004590","Bangsar South Suites",11793,4191,40.8,"Tier 1: Pre-Approved LPPSA/Bank",392989
"LEAD-14592","Razif Hariz #4592","+60120004593","Shah Alam Vista",11904,4248,41,"Tier 1: Pre-Approved LPPSA/Bank",393178
"LEAD-14595","Chong Wei Lun #4595","+60150004596","Bangsar South Suites",3515,4305,140.8,"Tier 4: High Risk DSR",0
"LEAD-14598","Hafiz Ibrahim #4598","+60180004599","Shah Alam Vista",3626,4362,138.3,"Tier 4: High Risk DSR",0
"LEAD-14601","Ahmad Chen #4601","+60130004602","Bangsar South Suites",3737,4419,135.9,"Tier 4: High Risk DSR",0
"LEAD-14604","Tan Nordin #4604","+60160004605","Shah Alam Vista",3848,4476,133.7,"Tier 4: High Risk DSR",0
"LEAD-14607","Farhan Osman #4607","+60190004608","Bangsar South Suites",3959,1033,30,"Tier 3: Joint Loan Needed",206720
"LEAD-14610","Jason Aini #4610","+60140004611","Shah Alam Vista",4070,1090,30.8,"Tier 3: Joint Loan Needed",206908
"LEAD-14613","Amir Razif #4613","+60170004614","Bangsar South Suites",4181,1147,31.5,"Tier 3: Joint Loan Needed",207096
"LEAD-14616","Devi Lee #4616","+60120004617","Shah Alam Vista",4292,1204,32.2,"Tier 3: Joint Loan Needed",207285
"LEAD-14619","Grace Zulkifli #4619","+60150004620","Bangsar South Suites",4403,1261,32.9,"Tier 3: Joint Loan Needed",207473
"LEAD-14622","Nurul Rosli #4622","+60180004623","Shah Alam Vista",4514,1318,33.6,"Tier 2: Qualified Bank Loan",207662
"LEAD-14625","Santhi Kumar #4625","+60130004626","Bangsar South Suites",4625,1375,34.2,"Tier 2: Qualified Bank Loan",207850
"LEAD-14628","Sarah Faizal #4628","+60160004629","Shah Alam Vista",4736,1432,34.8,"Tier 2: Qualified Bank Loan",208038
"LEAD-14631","Siti Hassan #4631","+60190004632","Bangsar South Suites",4847,1489,35.3,"Tier 2: Qualified Bank Loan",208227
"LEAD-14634","Syed Subramaniam #4634","+60140004635","Shah Alam Vista",4958,1546,35.8,"Tier 2: Qualified Bank Loan",208415
"LEAD-14637","Azman Goh #4637","+60170004638","Bangsar South Suites",5069,1603,36.3,"Tier 2: Qualified Bank Loan",208604
"LEAD-14640","Muhammad Hariz #4640","+60120004641","Shah Alam Vista",5180,1660,36.8,"Tier 2: Qualified Bank Loan",208792
"LEAD-14643","Wong Wei Lun #4643","+60150004644","Bangsar South Suites",5291,1717,37.3,"Tier 2: Qualified Bank Loan",208980
"LEAD-14646","Mohd Ibrahim #4646","+60180004647","Shah Alam Vista",5402,1774,37.7,"Tier 2: Qualified Bank Loan",209169
"LEAD-14649","Kevin Chen #4649","+60130004650","Bangsar South Suites",5513,1831,38.2,"Tier 2: Qualified Bank Loan",209357
"LEAD-14652","Razif Nordin #4652","+60160004653","Shah Alam Vista",5624,1888,38.6,"Tier 2: Qualified Bank Loan",209546
"LEAD-14655","Chong Osman #4655","+60190004656","Bangsar South Suites",5735,1945,39,"Tier 2: Qualified Bank Loan",209734
"LEAD-14658","Hafiz Aini #4658","+60140004659","Shah Alam Vista",5846,2002,39.4,"Tier 2: Qualified Bank Loan",209922
"LEAD-14661","Ahmad Razif #4661","+60170004662","Bangsar South Suites",5957,2059,39.7,"Tier 2: Qualified Bank Loan",210111
"LEAD-14664","Tan Lee #4664","+60120004665","Shah Alam Vista",6068,2116,40.1,"Tier 2: Qualified Bank Loan",210299
"LEAD-14667","Farhan Zulkifli #4667","+60150004668","Bangsar South Suites",6179,2173,40.4,"Tier 2: Qualified Bank Loan",210488
"LEAD-14670","Jason Rosli #4670","+60180004671","Shah Alam Vista",6290,2230,40.8,"Tier 2: Qualified Bank Loan",210676
"LEAD-14673","Amir Kumar #4673","+60130004674","Bangsar South Suites",6401,2287,41.1,"Tier 2: Qualified Bank Loan",210864
"LEAD-14676","Devi Faizal #4676","+60160004677","Shah Alam Vista",6512,2344,41.4,"Tier 1: Pre-Approved LPPSA/Bank",211053
"LEAD-14679","Grace Hassan #4679","+60190004680","Bangsar South Suites",6623,2401,41.7,"Tier 1: Pre-Approved LPPSA/Bank",211241
"LEAD-14682","Nurul Subramaniam #4682","+60140004683","Shah Alam Vista",6734,2458,42,"Tier 1: Pre-Approved LPPSA/Bank",211430
"LEAD-14685","Santhi Goh #4685","+60170004686","Bangsar South Suites",6845,2515,42.2,"Tier 1: Pre-Approved LPPSA/Bank",211618
"LEAD-14688","Sarah Hariz #4688","+60120004689","Shah Alam Vista",6956,2572,42.5,"Tier 1: Pre-Approved LPPSA/Bank",211806
"LEAD-14691","Siti Wei Lun #4691","+60150004692","Bangsar South Suites",7067,2629,42.8,"Tier 1: Pre-Approved LPPSA/Bank",211995
"LEAD-14694","Syed Ibrahim #4694","+60180004695","Shah Alam Vista",7178,2686,43,"Tier 1: Pre-Approved LPPSA/Bank",212183
"LEAD-14697","Azman Chen #4697","+60130004698","Bangsar South Suites",7289,2743,43.3,"Tier 1: Pre-Approved LPPSA/Bank",212372
"LEAD-14700","Muhammad Nordin #4700","+60160004701","Shah Alam Vista",7400,2800,43.5,"Tier 1: Pre-Approved LPPSA/Bank",212560
"LEAD-14703","Wong Osman #4703","+60190004704","Bangsar South Suites",7511,2857,43.7,"Tier 1: Pre-Approved LPPSA/Bank",212748
"LEAD-14706","Mohd Aini #4706","+60140004707","Shah Alam Vista",7622,2914,43.9,"Tier 1: Pre-Approved LPPSA/Bank",212937
"LEAD-14709","Kevin Razif #4709","+60170004710","Bangsar South Suites",7733,2971,44.2,"Tier 1: Pre-Approved LPPSA/Bank",213125
"LEAD-14712","Razif Lee #4712","+60120004713","Shah Alam Vista",7844,3028,44.4,"Tier 1: Pre-Approved LPPSA/Bank",213314
"LEAD-14715","Chong Zulkifli #4715","+60150004716","Bangsar South Suites",7955,3085,44.6,"Tier 1: Pre-Approved LPPSA/Bank",213502
"LEAD-14718","Hafiz Rosli #4718","+60180004719","Shah Alam Vista",8066,3142,44.8,"Tier 1: Pre-Approved LPPSA/Bank",213690
"LEAD-14721","Ahmad Kumar #4721","+60130004722","Bangsar South Suites",8177,3199,45,"Tier 1: Pre-Approved LPPSA/Bank",213879
"LEAD-14724","Tan Faizal #4724","+60160004725","Shah Alam Vista",8288,3256,45.2,"Tier 2: Qualified Bank Loan",214067
"LEAD-14727","Farhan Hassan #4727","+60190004728","Bangsar South Suites",8399,3313,45.3,"Tier 2: Qualified Bank Loan",214256
"LEAD-14730","Jason Subramaniam #4730","+60140004731","Shah Alam Vista",8510,3370,45.5,"Tier 2: Qualified Bank Loan",214444
"LEAD-14733","Amir Goh #4733","+60170004734","Bangsar South Suites",8621,3427,45.7,"Tier 2: Qualified Bank Loan",214632
"LEAD-14736","Devi Hariz #4736","+60120004737","Shah Alam Vista",8732,3484,45.9,"Tier 2: Qualified Bank Loan",214821
"LEAD-14739","Grace Wei Lun #4739","+60150004740","Bangsar South Suites",8843,3541,46,"Tier 2: Qualified Bank Loan",215009
"LEAD-14742","Nurul Ibrahim #4742","+60180004743","Shah Alam Vista",8954,3598,46.2,"Tier 2: Qualified Bank Loan",215198
"LEAD-14745","Santhi Chen #4745","+60130004746","Bangsar South Suites",9065,3655,46.3,"Tier 2: Qualified Bank Loan",215386
"LEAD-14748","Sarah Nordin #4748","+60160004749","Shah Alam Vista",9176,3712,46.5,"Tier 2: Qualified Bank Loan",215574
"LEAD-14751","Siti Osman #4751","+60190004752","Bangsar South Suites",9287,3769,46.6,"Tier 2: Qualified Bank Loan",215763
"LEAD-14754","Syed Aini #4754","+60140004755","Shah Alam Vista",9398,3826,46.8,"Tier 2: Qualified Bank Loan",215951
"LEAD-14757","Azman Razif #4757","+60170004758","Bangsar South Suites",9509,3883,46.9,"Tier 2: Qualified Bank Loan",216140
"LEAD-14760","Muhammad Lee #4760","+60120004761","Shah Alam Vista",9620,3940,47.1,"Tier 2: Qualified Bank Loan",216328
"LEAD-14763","Wong Zulkifli #4763","+60150004764","Bangsar South Suites",9731,3997,47.2,"Tier 2: Qualified Bank Loan",216516
"LEAD-14766","Mohd Rosli #4766","+60180004767","Shah Alam Vista",9842,4054,47.3,"Tier 2: Qualified Bank Loan",216705
"LEAD-14769","Kevin Kumar #4769","+60130004770","Bangsar South Suites",9953,4111,47.5,"Tier 2: Qualified Bank Loan",216893
