id,name,phone,project,income,commitments,dsrRatio,tier,maxLoanAmount
"LEAD-14705","Santhi Kumar #4705","+60130004706","Subang Parksuites",7585,2895,43.9,"Tier 1: Pre-Approved LPPSA/Bank",212874
"LEAD-14708","Sarah Faizal #4708","+60160004709","Mont Kiara Pavilion",7696,2952,44.1,"Tier 1: Pre-Approved LPPSA/Bank",213062
"LEAD-14711","Siti Hassan #4711","+60190004712","Subang Parksuites",7807,3009,44.3,"Tier 1: Pre-Approved LPPSA/Bank",213251
"LEAD-14714","Syed Subramaniam #4714","+60140004715","Mont Kiara Pavilion",7918,3066,44.5,"Tier 1: Pre-Approved LPPSA/Bank",213439
"LEAD-14717","Azman Goh #4717","+60170004718","Subang Parksuites",8029,3123,44.7,"Tier 1: Pre-Approved LPPSA/Bank",213628
"LEAD-14720","Muhammad Hariz #4720","+60120004721","Mont Kiara Pavilion",8140,3180,44.9,"Tier 1: Pre-Approved LPPSA/Bank",213816
"LEAD-14723","Wong Wei Lun #4723","+60150004724","Subang Parksuites",8251,3237,45.1,"Tier 2: Qualified Bank Loan",214004
"LEAD-14726","Mohd Ibrahim #4726","+60180004727","Mont Kiara Pavilion",8362,3294,45.3,"Tier 2: Qualified Bank Loan",214193
"LEAD-14729","Kevin Chen #4729","+60130004730","Subang Parksuites",8473,3351,45.5,"Tier 2: Qualified Bank Loan",214381
"LEAD-14732","Razif Nordin #4732","+60160004733","Mont Kiara Pavilion",8584,3408,45.6,"Tier 2: Qualified Bank Loan",214570
"LEAD-14735","Chong Osman #4735","+60190004736","Subang Parksuites",8695,3465,45.8,"Tier 2: Qualified Bank Loan",214758
"LEAD-14738","Hafiz Aini #4738","+60140004739","Mont Kiara Pavilion",8806,3522,46,"Tier 2: Qualified Bank Loan",214946
"LEAD-14741","Ahmad Razif #4741","+60170004742","Subang Parksuites",8917,3579,46.1,"Tier 2: Qualified Bank Loan",215135
"LEAD-14744","Tan Lee #4744","+60120004745","Mont Kiara Pavilion",9028,3636,46.3,"Tier 2: Qualified Bank Loan",215323
"LEAD-14747","Farhan Zulkifli #4747","+60150004748","Subang Parksuites",9139,3693,46.4,"Tier 2: Qualified Bank Loan",215512
"LEAD-14750","Jason Rosli #4750","+60180004751","Mont Kiara Pavilion",9250,3750,46.6,"Tier 2: Qualified Bank Loan",215700
"LEAD-14753","Amir Kumar #4753","+60130004754","Subang Parksuites",9361,3807,46.7,"Tier 2: Qualified Bank Loan",215888
"LEAD-14756","Devi Faizal #4756","+60160004757","Mont Kiara Pavilion",9472,3864,46.9,"Tier 2: Qualified Bank Loan",216077
"LEAD-14759","Grace Hassan #4759","+60190004760","Subang Parksuites",9583,3921,47,"Tier 2: Qualified Bank Loan",216265
"LEAD-14762","Nurul Subramaniam #4762","+60140004763","Mont Kiara Pavilion",9694,3978,47.2,"Tier 2: Qualified Bank Loan",216454
"LEAD-14765","Santhi Goh #4765","+60170004766","Subang Parksuites",9805,4035,47.3,"Tier 2: Qualified Bank Loan",216642
"LEAD-14768","Sarah Hariz #4768","+60120004769","Mont Kiara Pavilion",9916,4092,47.4,"Tier 2: Qualified Bank Loan",216830
"LEAD-14771","Siti Wei Lun #4771","+60150004772","Subang Parksuites",10027,4149,47.6,"Tier 2: Qualified Bank Loan",217019
"LEAD-14774","Syed Ibrahim #4774","+60180004775","Mont Kiara Pavilion",10138,4206,47.7,"Tier 2: Qualified Bank Loan",217207
"LEAD-14777","Azman Chen #4777","+60130004778","Subang Parksuites",10249,4263,47.8,"Tier 2: Qualified Bank Loan",217396
"LEAD-14780","Muhammad Nordin #4780","+60160004781","Mont Kiara Pavilion",10360,4320,47.9,"Tier 2: Qualified Bank Loan",217584
"LEAD-14783","Wong Osman #4783","+60190004784","Subang Parksuites",10471,4377,48,"Tier 2: Qualified Bank Loan",217772
"LEAD-14786","Mohd Aini #4786","+60140004787","Mont Kiara Pavilion",10582,4434,48.2,"Tier 2: Qualified Bank Loan",217961
"LEAD-14789","Kevin Razif #4789","+60170004790","Subang Parksuites",10693,4491,48.3,"Tier 2: Qualified Bank Loan",218149
"LEAD-14792","Razif Lee #4792","+60120004793","Mont Kiara Pavilion",10804,1048,11.1,"Tier 1: Pre-Approved LPPSA/Bank",918338
"LEAD-14795","Chong Zulkifli #4795","+60150004796","Subang Parksuites",10915,1105,11.6,"Tier 1: Pre-Approved LPPSA/Bank",918526
"LEAD-14798","Hafiz Rosli #4798","+60180004799","Mont Kiara Pavilion",11026,1162,12.1,"Tier 1: Pre-Approved LPPSA/Bank",918714
"LEAD-14801","Ahmad Kumar #4801","+60130004802","Subang Parksuites",11137,1219,12.6,"Tier 1: Pre-Approved LPPSA/Bank",918903
"LEAD-14804","Tan Faizal #4804","+60160004805","Mont Kiara Pavilion",11248,1276,13,"Tier 1: Pre-Approved LPPSA/Bank",919091
"LEAD-14807","Farhan Hassan #4807","+60190004808","Subang Parksuites",11359,1333,13.5,"Tier 1: Pre-Approved LPPSA/Bank",919280
"LEAD-14810","Jason Subramaniam #4810","+60140004811","Mont Kiara Pavilion",11470,1390,13.9,"Tier 1: Pre-Approved LPPSA/Bank",919468
"LEAD-14813","Amir Goh #4813","+60170004814","Subang Parksuites",11581,1447,14.4,"Tier 1: Pre-Approved LPPSA/Bank",919656
"LEAD-14816","Devi Hariz #4816","+60120004817","Mont Kiara Pavilion",11692,1504,14.8,"Tier 1: Pre-Approved LPPSA/Bank",919845
"LEAD-14819","Grace Wei Lun #4819","+60150004820","Subang Parksuites",11803,1561,15.2,"Tier 1: Pre-Approved LPPSA/Bank",920033
"LEAD-14822","Nurul Ibrahim #4822","+60180004823","Mont Kiara Pavilion",11914,1618,15.6,"Tier 1: Pre-Approved LPPSA/Bank",920222
"LEAD-14825","Santhi Chen #4825","+60130004826","Subang Parksuites",3525,1675,54.6,"Tier 3: Joint Loan Needed",33010
"LEAD-14828","Sarah Nordin #4828","+60160004829","Mont Kiara Pavilion",3636,1732,54.8,"Tier 3: Joint Loan Needed",33198
"LEAD-14831","Siti Osman #4831","+60190004832","Subang Parksuites",3747,1789,54.9,"Tier 3: Joint Loan Needed",33387
"LEAD-14834","Syed Aini #4834","+60140004835","Mont Kiara Pavilion",3858,1846,55,"Tier 3: Joint Loan Needed",33575
"LEAD-14837","Azman Razif #4837","+60170004838","Subang Parksuites",3969,1903,55.1,"Tier 3: Joint Loan Needed",33764
"LEAD-14840","Muhammad Lee #4840","+60120004841","Mont Kiara Pavilion",4080,1960,55.2,"Tier 3: Joint Loan Needed",33952
"LEAD-14843","Wong Zulkifli #4843","+60150004844","Subang Parksuites",4191,2017,55.3,"Tier 3: Joint Loan Needed",34140
"LEAD-14846","Mohd Rosli #4846","+60180004847","Mont Kiara Pavilion",4302,2074,55.4,"Tier 3: Joint Loan Needed",34329
"LEAD-14849","Kevin Kumar #4849","+60130004850","Subang Parksuites",4413,2131,55.5,"Tier 3: Joint Loan Needed",34517
"LEAD-14852","Razif Faizal #4852","+60160004853","Mont Kiara Pavilion",4524,2188,55.6,"Tier 2: Qualified Bank Loan",34706
"LEAD-14855","Chong Hassan #4855","+60190004856","Subang Parksuites",4635,2245,55.7,"Tier 2: Qualified Bank Loan",34894
"LEAD-14858","Hafiz Subramaniam #4858","+60140004859","Mont Kiara Pavilion",4746,2302,55.8,"Tier 2: Qualified Bank Loan",35082
"LEAD-14861","Ahmad Goh #4861","+60170004862","Subang Parksuites",4857,2359,55.8,"Tier 2: Qualified Bank Loan",35271
"LEAD-14864","Tan Hariz #4864","+60120004865","Mont Kiara Pavilion",4968,2416,55.9,"Tier 2: Qualified Bank Loan",35459
"LEAD-14867","Farhan Wei Lun #4867","+60150004868","Subang Parksuites",5079,2473,56,"Tier 2: Qualified Bank Loan",35648
"LEAD-14870","Jason Ibrahim #4870","+60180004871","Mont Kiara Pavilion",5190,2530,56,"Tier 2: Qualified Bank Loan",35836
"LEAD-14873","Amir Chen #4873","+60130004874","Subang Parksuites",5301,2587,56.1,"Tier 2: Qualified Bank Loan",36024
"LEAD-14876","Devi Nordin #4876","+60160004877","Mont Kiara Pavilion",5412,2644,56.2,"Tier 2: Qualified Bank Loan",36213
"LEAD-14879","Grace Osman #4879","+60190004880","Subang Parksuites",5523,2701,56.2,"Tier 2: Qualified Bank Loan",36401
"LEAD-14882","Nurul Aini #4882","+60140004883","Mont Kiara Pavilion",5634,2758,56.3,"Tier 2: Qualified Bank Loan",36590
"LEAD-14885","Santhi Razif #4885","+60170004886","Subang Parksuites",5745,2815,56.3,"Tier 2: Qualified Bank Loan",36778
"LEAD-14888","Sarah Lee #4888","+60120004889","Mont Kiara Pavilion",5856,2872,56.4,"Tier 2: Qualified Bank Loan",36966
"LEAD-14891","Siti Zulkifli #4891","+60150004892","Subang Parksuites",5967,2929,56.4,"Tier 2: Qualified Bank Loan",37155
"LEAD-14894","Syed Rosli #4894","+60180004895","Mont Kiara Pavilion",6078,2986,56.5,"Tier 2: Qualified Bank Loan",37343
"LEAD-14897","Azman Kumar #4897","+60130004898","Subang Parksuites",6189,3043,56.5,"Tier 2: Qualified Bank Loan",37532
"LEAD-14900","Muhammad Faizal #4900","+60160004901","Mont Kiara Pavilion",6300,3100,56.6,"Tier 2: Qualified Bank Loan",37720
"LEAD-14903","Wong Hassan #4903","+60190004904","Subang Parksuites",6411,3157,56.6,"Tier 2: Qualified Bank Loan",37908
"LEAD-14906","Mohd Subramaniam #4906","+60140004907","Mont Kiara Pavilion",6522,3214,56.6,"Tier 2: Qualified Bank Loan",38097
"LEAD-14909","Kevin Goh #4909","+60170004910","Subang Parksuites",6633,3271,56.7,"Tier 2: Qualified Bank Loan",38285
"LEAD-14912","Razif Hariz #4912","+60120004913","Mont Kiara Pavilion",6744,3328,56.7,"Tier 2: Qualified Bank Loan",38474
"LEAD-14915","Chong Wei Lun #4915","+60150004916","Subang Parksuites",6855,3385,56.8,"Tier 2: Qualified Bank Loan",38662
"LEAD-14918","Hafiz Ibrahim #4918","+60180004919","Mont Kiara Pavilion",6966,3442,56.8,"Tier 2: Qualified Bank Loan",38850
"LEAD-14921","Ahmad Chen #4921","+60130004922","Subang Parksuites",7077,3499,56.8,"Tier 2: Qualified Bank Loan",39039
"LEAD-14924","Tan Nordin #4924","+60160004925","Mont Kiara Pavilion",7188,3556,56.9,"Tier 2: Qualified Bank Loan",39227
"LEAD-14927","Farhan Osman #4927","+60190004928","Subang Parksuites",7299,3613,56.9,"Tier 2: Qualified Bank Loan",39416
"LEAD-14930","Jason Aini #4930","+60140004931","Mont Kiara Pavilion",7410,3670,56.9,"Tier 2: Qualified Bank Loan",39604
"LEAD-14933","Amir Razif #4933","+60170004934","Subang Parksuites",7521,3727,57,"Tier 2: Qualified Bank Loan",39792
"LEAD-14936","Devi Lee #4936","+60120004937","Mont Kiara Pavilion",7632,3784,57,"Tier 2: Qualified Bank Loan",39981
"LEAD-14939","Grace Zulkifli #4939","+60150004940","Subang Parksuites",7743,3841,57,"Tier 2: Qualified Bank Loan",40169
"LEAD-14942","Nurul Rosli #4942","+60180004943","Mont Kiara Pavilion",7854,3898,57,"Tier 2: Qualified Bank Loan",40358
"LEAD-14945","Santhi Kumar #4945","+60130004946","Subang Parksuites",7965,3955,57.1,"Tier 2: Qualified Bank Loan",40546
"LEAD-14948","Sarah Faizal #4948","+60160004949","Mont Kiara Pavilion",8076,4012,57.1,"Tier 2: Qualified Bank Loan",40734
"LEAD-14951","Siti Hassan #4951","+60190004952","Subang Parksuites",8187,4069,57.1,"Tier 2: Qualified Bank Loan",40923
"LEAD-14954","Syed Subramaniam #4954","+60140004955","Mont Kiara Pavilion",8298,4126,57.2,"Tier 2: Qualified Bank Loan",41111
"LEAD-14957","Azman Goh #4957","+60170004958","Subang Parksuites",8409,4183,57.2,"Tier 2: Qualified Bank Loan",41300
"LEAD-14960","Muhammad Hariz #4960","+60120004961","Mont Kiara Pavilion",8520,4240,57.2,"Tier 2: Qualified Bank Loan",41488
"LEAD-14963","Wong Wei Lun #4963","+60150004964","Subang Parksuites",8631,4297,57.2,"Tier 2: Qualified Bank Loan",41676
"LEAD-14966","Mohd Ibrahim #4966","+60180004967","Mont Kiara Pavilion",8742,4354,57.2,"Tier 2: Qualified Bank Loan",41865
"LEAD-14969","Kevin Chen #4969","+60130004970","Subang Parksuites",8853,4411,57.3,"Tier 2: Qualified Bank Loan",42053
"LEAD-14972","Razif Nordin #4972","+60160004973","Mont Kiara Pavilion",8964,4468,57.3,"Tier 2: Qualified Bank Loan",42242
"LEAD-14975","Chong Osman #4975","+60190004976","Subang Parksuites",9075,1025,13,"Tier 1: Pre-Approved LPPSA/Bank",742430
"LEAD-14978","Hafiz Aini #4978","+60140004979","Mont Kiara Pavilion",9186,1082,13.5,"Tier 1: Pre-Approved LPPSA/Bank",742618
"LEAD-14981","Ahmad Razif #4981","+60170004982","Subang Parksuites",9297,1139,14.1,"Tier 1: Pre-Approved LPPSA/Bank",742807
"LEAD-14984","Tan Lee #4984","+60120004985","Mont Kiara Pavilion",9408,1196,14.6,"Tier 1: Pre-Approved LPPSA/Bank",742995
"LEAD-14987","Farhan Zulkifli #4987","+60150004988","Subang Parksuites",9519,1253,15.1,"Tier 1: Pre-Approved LPPSA/Bank",743184
"LEAD-14990","Jason Rosli #4990","+60180004991","Mont Kiara Pavilion",9630,1310,15.6,"Tier 1: Pre-Approved LPPSA/Bank",743372
"LEAD-14993","Amir Kumar #4993","+60130004994","Subang Parksuites",9741,1367,16.1,"Tier 1: Pre-Approved LPPSA/Bank",743560
"LEAD-14996","Devi Faizal #4996","+60160004997","Mont Kiara Pavilion",9852,1424,16.6,"Tier 1: Pre-Approved LPPSA/Bank",743749
"LEAD-14999","Grace Hassan #4999","+60190005000","Subang Parksuites",9963,1481,17.1,"Tier 1: Pre-Approved LPPSA/Bank",743937
"LEAD-15002","Nurul Subramaniam #5002","+60140005003","Mont Kiara Pavilion",10074,1538,17.5,"Tier 1: Pre-Approved LPPSA/Bank",744126
"LEAD-15005","Santhi Goh #5005","+60170005006","Subang Parksuites",10185,1595,18,"Tier 1: Pre-Approved LPPSA/Bank",744314
"LEAD-15008","Sarah Hariz #5008","+60120005009","Mont Kiara Pavilion",10296,1652,18.4,"Tier 1: Pre-Approved LPPSA/Bank",744502
"LEAD-15011","Siti Wei Lun #5011","+60150005012","Subang Parksuites",10407,1709,18.9,"Tier 1: Pre-Approved LPPSA/Bank",744691
"LEAD-15014","Syed Ibrahim #5014","+60180005015","Mont Kiara Pavilion",10518,1766,19.3,"Tier 1: Pre-Approved LPPSA/Bank",744879
"LEAD-15017","Azman Chen #5017","+60130005018","Subang Parksuites",10629,1823,19.7,"Tier 1: Pre-Approved LPPSA/Bank",745068
"LEAD-15020","Muhammad Nordin #5020","+60160005021","Mont Kiara Pavilion",10740,1880,20.1,"Tier 1: Pre-Approved LPPSA/Bank",745256
"LEAD-15023","Wong Osman #5023","+60190005024","Subang Parksuites",10851,1937,20.5,"Tier 1: Pre-Approved LPPSA/Bank",745444
"LEAD-15026","Mohd Aini #5026","+60140005027","Mont Kiara Pavilion",10962,1994,20.9,"Tier 1: Pre-Approved LPPSA/Bank",745633
"LEAD-15029","Kevin Razif #5029","+60170005030","Subang Parksuites",11073,2051,21.3,"Tier 1: Pre-Approved LPPSA/Bank",745821
"LEAD-15032","Razif Lee #5032","+60120005033","Mont Kiara Pavilion",11184,2108,21.7,"Tier 1: Pre-Approved LPPSA/Bank",746010
"LEAD-15035","Chong Zulkifli #5035","+60150005036","Subang Parksuites",11295,2165,22,"Tier 1: Pre-Approved LPPSA/Bank",746198
"LEAD-15038","Hafiz Rosli #5038","+60180005039","Mont Kiara Pavilion",11406,2222,22.4,"Tier 1: Pre-Approved LPPSA/Bank",746386
"LEAD-15041","Ahmad Kumar #5041","+60130005042","Subang Parksuites",11517,2279,22.7,"Tier 1: Pre-Approved LPPSA/Bank",746575
"LEAD-15044","Tan Faizal #5044","+60160005045","Mont Kiara Pavilion",11628,2336,23.1,"Tier 1: Pre-Approved LPPSA/Bank",746763
"LEAD-15047","Farhan Hassan #5047","+60190005048","Subang Parksuites",11739,2393,23.4,"Tier 1: Pre-Approved LPPSA/Bank",746952
"LEAD-15050","Jason Subramaniam #5050","+60140005051","Mont Kiara Pavilion",11850,2450,23.8,"Tier 1: Pre-Approved LPPSA/Bank",747140
"LEAD-15053","Amir Goh #5053","+60170005054","Subang Parksuites",11961,2507,24.1,"Tier 1: Pre-Approved LPPSA/Bank",747328
"LEAD-15056","Devi Hariz #5056","+60120005057","Mont Kiara Pavilion",3572,2564,82.5,"Tier 4: High Risk DSR",0
"LEAD-15059","Grace Wei Lun #5059","+60150005060","Subang Parksuites",3683,2621,81.8,"Tier 4: High Risk DSR",0
"LEAD-15062","Nurul Ibrahim #5062","+60180005063","Mont Kiara Pavilion",3794,2678,81.1,"Tier 4: High Risk DSR",0
"LEAD-15065","Santhi Chen #5065","+60130005066","Subang Parksuites",3905,2735,80.5,"Tier 4: High Risk DSR",0
"LEAD-15068","Sarah Nordin #5068","+60160005069","Mont Kiara Pavilion",4016,2792,79.9,"Tier 4: High Risk DSR",0
"LEAD-15071","Siti Osman #5071","+60190005072","Subang Parksuites",4127,2849,79.3,"Tier 4: High Risk DSR",0
"LEAD-15074","Syed Aini #5074","+60140005075","Mont Kiara Pavilion",4238,2906,78.8,"Tier 4: High Risk DSR",0
"LEAD-15077","Azman Razif #5077","+60170005078","Subang Parksuites",4349,2963,78.3,"Tier 4: High Risk DSR",0
"LEAD-15080","Muhammad Lee #5080","+60120005081","Mont Kiara Pavilion",4460,3020,77.8,"Tier 4: High Risk DSR",0
"LEAD-15083","Wong Zulkifli #5083","+60150005084","Subang Parksuites",4571,3077,77.4,"Tier 4: High Risk DSR",0
"LEAD-15086","Mohd Rosli #5086","+60180005087","Mont Kiara Pavilion",4682,3134,76.9,"Tier 4: High Risk DSR",0
"LEAD-15089","Kevin Kumar #5089","+60130005090","Subang Parksuites",4793,3191,76.5,"Tier 4: High Risk DSR",0
"LEAD-15092","Razif Faizal #5092","+60160005093","Mont Kiara Pavilion",4904,3248,76.1,"Tier 4: High Risk DSR",0
"LEAD-15095","Chong Hassan #5095","+60190005096","Subang Parksuites",5015,3305,75.7,"Tier 4: High Risk DSR",0
"LEAD-15098","Hafiz Subramaniam #5098","+60140005099","Mont Kiara Pavilion",5126,3362,75.4,"Tier 4: High Risk DSR",0
"LEAD-15101","Ahmad Goh #5101","+60170005102","Subang Parksuites",5237,3419,75,"Tier 4: High Risk DSR",0
"LEAD-15104","Tan Hariz #5104","+60120005105","Mont Kiara Pavilion",5348,3476,74.7,"Tier 3: Joint Loan Needed",0
"LEAD-15107","Farhan Wei Lun #5107","+60150005108","Subang Parksuites",5459,3533,74.4,"Tier 3: Joint Loan Needed",0
"LEAD-15110","Jason Ibrahim #5110","+60180005111","Mont Kiara Pavilion",5570,3590,74.1,"Tier 3: Joint Loan Needed",0
"LEAD-15113","Amir Chen #5113","+60130005114","Subang Parksuites",5681,3647,73.8,"Tier 3: Joint Loan Needed",0
"LEAD-15116","Devi Nordin #5116","+60160005117","Mont Kiara Pavilion",5792,3704,73.5,"Tier 3: Joint Loan Needed",0
"LEAD-15119","Grace Osman #5119","+60190005120","Subang Parksuites",5903,3761,73.2,"Tier 3: Joint Loan Needed",0
"LEAD-15122","Nurul Aini #5122","+60140005123","Mont Kiara Pavilion",6014,3818,73,"Tier 3: Joint Loan Needed",0
"LEAD-15125","Santhi Razif #5125","+60170005126","Subang Parksuites",6125,3875,72.7,"Tier 3: Joint Loan Needed",0
"LEAD-15128","Sarah Lee #5128","+60120005129","Mont Kiara Pavilion",6236,3932,72.5,"Tier 3: Joint Loan Needed",0
"LEAD-15131","Siti Zulkifli #5131","+60150005132","Subang Parksuites",6347,3989,72.2,"Tier 3: Joint Loan Needed",0
"LEAD-15134","Syed Rosli #5134","+60180005135","Mont Kiara Pavilion",6458,4046,72,"Tier 3: Joint Loan Needed",0
"LEAD-15137","Azman Kumar #5137","+60130005138","Subang Parksuites",6569,4103,71.8,"Tier 3: Joint Loan Needed",0
"LEAD-15140","Muhammad Faizal #5140","+60160005141","Mont Kiara Pavilion",6680,4160,71.6,"Tier 3: Joint Loan Needed",0
"LEAD-15143","Wong Hassan #5143","+60190005144","Subang Parksuites",6791,4217,71.4,"Tier 3: Joint Loan Needed",0
"LEAD-15146","Mohd Subramaniam #5146","+60140005147","Mont Kiara Pavilion",6902,4274,71.2,"Tier 3: Joint Loan Needed",0
"LEAD-15149","Kevin Goh #5149","+60170005150","Subang Parksuites",7013,4331,71,"Tier 3: Joint Loan Needed",0
"LEAD-15152","Razif Hariz #5152","+60120005153","Mont Kiara Pavilion",7124,4388,70.8,"Tier 3: Joint Loan Needed",0
"LEAD-15155","Chong Wei Lun #5155","+60150005156","Subang Parksuites",7235,4445,70.6,"Tier 3: Joint Loan Needed",0
"LEAD-15158","Hafiz Ibrahim #5158","+60180005159","Mont Kiara Pavilion",7346,1002,15.7,"Tier 1: Pre-Approved LPPSA/Bank",566522
"LEAD-15161","Ahmad Chen #5161","+60130005162","Subang Parksuites",7457,1059,16.3,"Tier 1: Pre-Approved LPPSA/Bank",566711
"LEAD-15164","Tan Nordin #5164","+60160005165","Mont Kiara Pavilion",7568,1116,16.9,"Tier 1: Pre-Approved LPPSA/Bank",566899
"LEAD-15167","Farhan Osman #5167","+60190005168","Subang Parksuites",7679,1173,17.6,"Tier 1: Pre-Approved LPPSA/Bank",567088
"LEAD-15170","Jason Aini #5170","+60140005171","Mont Kiara Pavilion",7790,1230,18.1,"Tier 1: Pre-Approved LPPSA/Bank",567276
"LEAD-15173","Amir Razif #5173","+60170005174","Subang Parksuites",7901,1287,18.7,"Tier 1: Pre-Approved LPPSA/Bank",567464
"LEAD-15176","Devi Lee #5176","+60120005177","Mont Kiara Pavilion",8012,1344,19.3,"Tier 1: Pre-Approved LPPSA/Bank",567653
"LEAD-15179","Grace Zulkifli #5179","+60150005180","Subang Parksuites",8123,1401,19.8,"Tier 1: Pre-Approved LPPSA/Bank",567841
"LEAD-15182","Nurul Rosli #5182","+60180005183","Mont Kiara Pavilion",8234,1458,20.4,"Tier 1: Pre-Approved LPPSA/Bank",568030
"LEAD-15185","Santhi Kumar #5185","+60130005186","Subang Parksuites",8345,1515,20.9,"Tier 1: Pre-Approved LPPSA/Bank",568218
"LEAD-15188","Sarah Faizal #5188","+60160005189","Mont Kiara Pavilion",8456,1572,21.4,"Tier 1: Pre-Approved LPPSA/Bank",568406
"LEAD-15191","Siti Hassan #5191","+60190005192","Subang Parksuites",8567,1629,21.9,"Tier 1: Pre-Approved LPPSA/Bank",568595
"LEAD-15194","Syed Subramaniam #5194","+60140005195","Mont Kiara Pavilion",8678,1686,22.3,"Tier 1: Pre-Approved LPPSA/Bank",568783
"LEAD-15197","Azman Goh #5197","+60170005198","Subang Parksuites",8789,1743,22.8,"Tier 1: Pre-Approved LPPSA/Bank",568972
"LEAD-15200","Muhammad Hariz #5200","+60120005201","Mont Kiara Pavilion",8900,1800,23.2,"Tier 1: Pre-Approved LPPSA/Bank",569160
"LEAD-15203","Wong Wei Lun #5203","+60150005204","Subang Parksuites",9011,1857,23.7,"Tier 1: Pre-Approved LPPSA/Bank",569348
"LEAD-15206","Mohd Ibrahim #5206","+60180005207","Mont Kiara Pavilion",9122,1914,24.1,"Tier 1: Pre-Approved LPPSA/Bank",569537
"LEAD-15209","Kevin Chen #5209","+60130005210","Subang Parksuites",9233,1971,24.5,"Tier 1: Pre-Approved LPPSA/Bank",569725
"LEAD-15212","Razif Nordin #5212","+60160005213","Mont Kiara Pavilion",9344,2028,24.9,"Tier 1: Pre-Approved LPPSA/Bank",569914
"LEAD-15215","Chong Osman #5215","+60190005216","Subang Parksuites",9455,2085,25.3,"Tier 1: Pre-Approved LPPSA/Bank",570102
"LEAD-15218","Hafiz Aini #5218","+60140005219","Mont Kiara Pavilion",9566,2142,25.7,"Tier 1: Pre-Approved LPPSA/Bank",570290
"LEAD-15221","Ahmad Razif #5221","+60170005222","Subang Parksuites",9677,2199,26.1,"Tier 1: Pre-Approved LPPSA/Bank",570479
"LEAD-15224","Tan Lee #5224","+60120005225","Mont Kiara Pavilion",9788,2256,26.5,"Tier 1: Pre-Approved LPPSA/Bank",570667
"LEAD-15227","Farhan Zulkifli #5227","+60150005228","Subang Parksuites",9899,2313,26.9,"Tier 1: Pre-Approved LPPSA/Bank",570856
"LEAD-15230","Jason Rosli #5230","+60180005231","Mont Kiara Pavilion",10010,2370,27.2,"Tier 1: Pre-Approved LPPSA/Bank",571044
"LEAD-15233","Amir Kumar #5233","+60130005234","Subang Parksuites",10121,2427,27.6,"Tier 1: Pre-Approved LPPSA/Bank",571232
"LEAD-15236","Devi Faizal #5236","+60160005237","Mont Kiara Pavilion",10232,2484,27.9,"Tier 1: Pre-Approved LPPSA/Bank",571421
"LEAD-15239","Grace Hassan #5239","+60190005240","Subang Parksuites",10343,2541,28.2,"Tier 1: Pre-Approved LPPSA/Bank",571609
"LEAD-15242","Nurul Subramaniam #5242","+60140005243","Mont Kiara Pavilion",10454,2598,28.6,"Tier 1: Pre-Approved LPPSA/Bank",571798
"LEAD-15245","Santhi Goh #5245","+60170005246","Subang Parksuites",10565,2655,28.9,"Tier 1: Pre-Approved LPPSA/Bank",571986
"LEAD-15248","Sarah Hariz #5248","+60120005249","Mont Kiara Pavilion",10676,2712,29.2,"Tier 1: Pre-Approved LPPSA/Bank",572174
"LEAD-15251","Siti Wei Lun #5251","+60150005252","Subang Parksuites",10787,2769,29.5,"Tier 1: Pre-Approved LPPSA/Bank",572363
"LEAD-15254","Syed Ibrahim #5254","+60180005255","Mont Kiara Pavilion",10898,2826,29.8,"Tier 1: Pre-Approved LPPSA/Bank",572551
"LEAD-15257","Azman Chen #5257","+60130005258","Subang Parksuites",11009,2883,30.1,"Tier 1: Pre-Approved LPPSA/Bank",572740
"LEAD-15260","Muhammad Nordin #5260","+60160005261","Mont Kiara Pavilion",11120,2940,30.4,"Tier 1: Pre-Approved LPPSA/Bank",572928
"LEAD-15263","Wong Osman #5263","+60190005264","Subang Parksuites",11231,2997,30.7,"Tier 1: Pre-Approved LPPSA/Bank",573116
"LEAD-15266","Mohd Aini #5266","+60140005267","Mont Kiara Pavilion",11342,3054,30.9,"Tier 1: Pre-Approved LPPSA/Bank",573305
"LEAD-15269","Kevin Razif #5269","+60170005270","Subang Parksuites",11453,3111,31.2,"Tier 1: Pre-Approved LPPSA/Bank",573493
"LEAD-15272","Razif Lee #5272","+60120005273","Mont Kiara Pavilion",11564,3168,31.5,"Tier 1: Pre-Approved LPPSA/Bank",573682
"LEAD-15275","Chong Zulkifli #5275","+60150005276","Subang Parksuites",11675,3225,31.8,"Tier 1: Pre-Approved LPPSA/Bank",573870
"LEAD-15278","Hafiz Rosli #5278","+60180005279","Mont Kiara Pavilion",11786,3282,32,"Tier 1: Pre-Approved LPPSA/Bank",574058
"LEAD-15281","Ahmad Kumar #5281","+60130005282","Subang Parksuites",11897,3339,32.3,"Tier 1: Pre-Approved LPPSA/Bank",574247
"LEAD-15284","Tan Faizal #5284","+60160005285","Mont Kiara Pavilion",3508,3396,111.3,"Tier 4: High Risk DSR",0
"LEAD-15287","Farhan Hassan #5287","+60190005288","Subang Parksuites",3619,3453,109.7,"Tier 4: High Risk DSR",0
"LEAD-15290","Jason Subramaniam #5290","+60140005291","Mont Kiara Pavilion",3730,3510,108.2,"Tier 4: High Risk DSR",0
"LEAD-15293","Amir Goh #5293","+60170005294","Subang Parksuites",3841,3567,106.7,"Tier 4: High Risk DSR",0
"LEAD-15296","Devi Hariz #5296","+60120005297","Mont Kiara Pavilion",3952,3624,105.4,"Tier 4: High Risk DSR",0
